EmpID,Name,Age,Department,JobRole,EducationField,Attrition,YearsAtCompany,WorkLifeBalance,EmployeeStatus,JoiningDate,ManagerName,Location,PhoneNumber,email,MonthlyIncome
1342,Employee_1342,51,Research & Development,Manufacturing Director,Life Sciences,Yes,4,3,Active,7/26/2022,Charlie Davis,San Francisco,-926,user1342@example.com,68890
1343,Employee_1343,51,Research & Development,Manufacturing Director,Medical,No,1,3,Resigned,5/5/2014,Charlie Davis,San Francisco,-908,user1343@example.com,96017
1344,Employee_1344,51,Research & Development,Healthcare Representative,Medical,No,7,3,Resigned,2/1/2014,Charlie Davis,Chicago,-907,user1344@example.com,77304
1345,Employee_1345,51,Research & Development,Research Director,Life Sciences,No,10,1,Resigned,10/23/2011,Bob Smith,Austin,-890,user1345@example.com,62921
1346,Employee_1346,51,Research & Development,Research Scientist,Life Sciences,No,1,2,On Leave,9/10/2013,Charlie Davis,San Francisco,-904,user1346@example.com,31524
1347,Employee_1347,51,Research & Development,Manufacturing Director,Medical,No,4,3,Resigned,7/23/2013,Charlie Davis,San Francisco,-900,user1347@example.com,45048
1348,Employee_1348,51,Sales,Sales Executive,Life Sciences,No,7,2,Active,10/15/2020,Diana Green,San Francisco,-868,user1348@example.com,65111
1349,Employee_1349,51,Sales,Manager,Marketing,No,20,2,On Leave,6/10/2015,Bob Smith,New York,-909,user1349@example.com,67904
1350,Employee_1350,51,Research & Development,Research Scientist,Life Sciences,Yes,10,4,Active,8/7/2015,Alice Johnson,Austin,-916,user1350@example.com,84912
1351,Employee_1351,51,Sales,Manager,Life Sciences,No,29,2,Active,8/18/2019,Diana Green,San Francisco,-877,user1351@example.com,64008
1352,Employee_1352,51,Research & Development,Laboratory Technician,Medical,No,7,2,Resigned,11/24/2012,Diana Green,New York,-884,user1352@example.com,30060
1353,Employee_1353,51,Human Resources,Manager,Life Sciences,No,33,3,Resigned,9/3/2012,Alice Johnson,Austin,-909,user1353@example.com,104666
1354,Employee_1354,51,Research & Development,Manufacturing Director,Technical Degree,No,5,2,Active,7/14/2022,Diana Green,San Francisco,-924,user1354@example.com,113559
1355,Employee_1355,51,Sales,Sales Executive,Marketing,No,4,3,Active,12/29/2011,Bob Smith,Chicago,-914,user1355@example.com,85337
1356,Employee_1356,51,Research & Development,Manager,Technical Degree,No,2,3,On Leave,12/2/2016,Charlie Davis,New York,-926,user1356@example.com,43350
1357,Employee_1357,52,Research & Development,Manager,Life Sciences,No,33,3,Resigned,8/3/2018,Bob Smith,New York,-882,user1357@example.com,54354
1358,Employee_1358,52,Research & Development,Laboratory Technician,Life Sciences,No,2,2,On Leave,12/9/2010,Alice Johnson,San Francisco,-939,user1358@example.com,75186
1359,Employee_1359,52,Sales,Manager,Life Sciences,No,33,4,On Leave,12/18/2013,Alice Johnson,San Francisco,-922,user1359@example.com,58145
1360,Employee_1360,52,Research & Development,Research Scientist,Medical,Yes,8,2,On Leave,7/7/2016,Diana Green,New York,-920,user1360@example.com,64020
1361,Employee_1361,52,Research & Development,Manufacturing Director,Medical,No,5,3,Active,1/8/2020,Bob Smith,Chicago,-912,user1361@example.com,116123
1362,Employee_1362,52,Research & Development,Manager,Life Sciences,No,5,1,On Leave,6/11/2011,Bob Smith,Chicago,-877,user1362@example.com,105186
1363,Employee_1363,52,Research & Development,Research Scientist,Technical Degree,No,10,3,On Leave,3/12/2015,Alice Johnson,Austin,-927,user1363@example.com,115469
1364,Employee_1364,52,Sales,Manager,Marketing,No,34,4,Active,9/5/2015,Bob Smith,San Francisco,-945,user1364@example.com,50581
1365,Employee_1365,52,Research & Development,Research Scientist,Medical,No,4,3,Resigned,2/10/2011,Alice Johnson,Chicago,-953,user1365@example.com,118929
1366,Employee_1366,52,Research & Development,Laboratory Technician,Life Sciences,No,5,3,Resigned,4/23/2014,Bob Smith,Austin,-948,user1366@example.com,53051
1367,Employee_1367,52,Research & Development,Manufacturing Director,Medical,No,9,3,On Leave,8/6/2022,Bob Smith,Chicago,-873,user1367@example.com,81474
1368,Employee_1368,52,Research & Development,Manager,Life Sciences,No,9,2,Active,3/29/2020,Bob Smith,San Francisco,-886,user1368@example.com,99626
1369,Employee_1369,52,Sales,Manager,Marketing,Yes,32,3,Resigned,9/14/2021,Alice Johnson,Austin,-946,user1369@example.com,36960
1370,Employee_1370,52,Research & Development,Healthcare Representative,Life Sciences,No,8,3,On Leave,7/29/2021,Diana Green,Austin,-952,user1370@example.com,65772
1371,Employee_1371,52,Sales,Sales Executive,Life Sciences,Yes,8,2,On Leave,1/21/2015,Bob Smith,Austin,-945,user1371@example.com,51520
1372,Employee_1372,52,Research & Development,Manufacturing Director,Medical,No,5,2,Active,1/18/2014,Alice Johnson,Chicago,-935,user1372@example.com,79481
1373,Employee_1373,52,Research & Development,Laboratory Technician,Other,No,5,1,On Leave,7/23/2016,Alice Johnson,San Francisco,-937,user1373@example.com,66408
1374,Employee_1374,52,Sales,Sales Representative,Life Sciences,No,9,2,Resigned,2/11/2012,Bob Smith,Austin,-890,user1374@example.com,87134
1375,Employee_1375,53,Sales,Manager,Life Sciences,No,25,3,Active,8/2/2011,Bob Smith,New York,-947,user1375@example.com,50491
1376,Employee_1376,53,Research & Development,Manager,Other,No,14,2,Resigned,12/11/2017,Diana Green,San Francisco,-954,user1376@example.com,31341
1377,Employee_1377,53,Sales,Sales Representative,Marketing,No,7,1,Resigned,7/13/2010,Alice Johnson,New York,-877,user1377@example.com,74623
1378,Employee_1378,53,Research & Development,Manufacturing Director,Medical,No,4,3,Resigned,7/1/2015,Alice Johnson,New York,-880,user1378@example.com,30338
1379,Employee_1379,53,Research & Development,Research Director,Medical,No,5,2,On Leave,3/31/2013,Charlie Davis,Austin,-924,user1379@example.com,101431
1380,Employee_1380,53,Sales,Sales Executive,Medical,No,14,4,On Leave,7/22/2016,Alice Johnson,Austin,-891,user1380@example.com,42254
1381,Employee_1381,53,Research & Development,Research Director,Life Sciences,No,5,3,Resigned,3/18/2018,Diana Green,Chicago,-891,user1381@example.com,81860
1382,Employee_1382,53,Research & Development,Laboratory Technician,Life Sciences,No,2,3,Resigned,11/28/2014,Charlie Davis,Chicago,-912,user1382@example.com,41344
1383,Employee_1383,53,Sales,Sales Executive,Marketing,No,5,3,Active,1/15/2013,Charlie Davis,Chicago,-897,user1383@example.com,31750
1384,Employee_1384,53,Sales,Sales Executive,Marketing,No,2,3,Active,12/19/2020,Charlie Davis,San Francisco,-875,user1384@example.com,84756
1385,Employee_1385,53,Research & Development,Research Director,Life Sciences,No,12,3,On Leave,3/11/2016,Bob Smith,Chicago,-881,user1385@example.com,97957
1386,Employee_1386,53,Sales,Manager,Medical,No,17,4,On Leave,3/25/2020,Bob Smith,New York,-936,user1386@example.com,88053
1387,Employee_1387,53,Sales,Sales Executive,Marketing,No,15,3,Active,5/21/2020,Alice Johnson,Chicago,-882,user1387@example.com,100855
1388,Employee_1388,53,Research & Development,Manager,Medical,No,7,3,Resigned,4/21/2015,Charlie Davis,Austin,-888,user1388@example.com,45896
1389,Employee_1389,53,Research & Development,Research Director,Medical,No,9,2,On Leave,12/6/2021,Diana Green,Chicago,-891,user1389@example.com,85761
1390,Employee_1390,53,Research & Development,Manufacturing Director,Technical Degree,Yes,33,3,Resigned,12/31/2011,Bob Smith,San Francisco,-950,user1390@example.com,92552
1391,Employee_1391,53,Research & Development,Healthcare Representative,Medical,No,4,3,Active,12/27/2021,Diana Green,San Francisco,-951,user1391@example.com,107454
1392,Employee_1392,53,Research & Development,Manufacturing Director,Medical,No,3,2,On Leave,6/14/2019,Diana Green,New York,-872,user1392@example.com,57935
1393,Employee_1393,53,Sales,Sales Executive,Life Sciences,Yes,2,2,On Leave,3/16/2022,Bob Smith,San Francisco,-879,user1393@example.com,67641
1394,Employee_1394,54,Research & Development,Research Director,Technical Degree,No,4,1,Active,6/3/2022,Bob Smith,Chicago,-944,user1394@example.com,59711
1395,Employee_1395,54,Human Resources,Manager,Human Resources,No,5,3,On Leave,11/11/2015,Bob Smith,Austin,-872,user1395@example.com,100342
1396,Employee_1396,54,Sales,Sales Executive,Marketing,No,6,3,Active,7/3/2014,Bob Smith,San Francisco,-874,user1396@example.com,42182
1397,Employee_1397,54,Research & Development,Research Scientist,Life Sciences,No,4,2,On Leave,9/1/2017,Charlie Davis,New York,-913,user1397@example.com,117833
1398,Employee_1398,54,Research & Development,Research Director,Medical,No,4,2,Active,5/22/2010,Charlie Davis,Chicago,-937,user1398@example.com,86276
1399,Employee_1399,54,Research & Development,Laboratory Technician,Life Sciences,No,1,3,On Leave,12/26/2013,Charlie Davis,New York,-924,user1399@example.com,49541
1400,Employee_1400,54,Human Resources,Human Resources,Medical,No,9,4,Resigned,9/28/2015,Charlie Davis,San Francisco,-952,user1400@example.com,112310
1401,Employee_1401,54,Research & Development,Manufacturing Director,Medical,No,5,3,Resigned,8/18/2013,Alice Johnson,San Francisco,-947,user1401@example.com,74813
1402,Employee_1402,54,Research & Development,Manufacturing Director,Technical Degree,No,10,3,Resigned,4/28/2013,Charlie Davis,New York,-904,user1402@example.com,67198
1403,Employee_1403,54,Sales,Sales Executive,Life Sciences,No,9,3,On Leave,3/5/2013,Bob Smith,Chicago,-883,user1403@example.com,38820
1404,Employee_1404,54,Research & Development,Manufacturing Director,Life Sciences,No,5,1,On Leave,9/25/2022,Diana Green,San Francisco,-924,user1404@example.com,54070
1405,Employee_1405,54,Research & Development,Research Director,Life Sciences,No,10,3,Resigned,4/27/2022,Charlie Davis,Austin,-882,user1405@example.com,99768
1406,Employee_1406,54,Research & Development,Research Director,Medical,No,20,2,Resigned,11/11/2022,Alice Johnson,San Francisco,-879,user1406@example.com,41122
1407,Employee_1407,54,Research & Development,Manager,Medical,No,14,3,Active,12/7/2010,Bob Smith,Chicago,-896,user1407@example.com,110559
1408,Employee_1408,54,Research & Development,Manager,Medical,No,10,3,Active,6/25/2020,Diana Green,San Francisco,-889,user1408@example.com,103543
1409,Employee_1409,54,Research & Development,Research Scientist,Medical,No,7,2,Active,5/23/2015,Diana Green,New York,-925,user1409@example.com,113441
1410,Employee_1410,54,Research & Development,Research Scientist,Life Sciences,No,4,2,Resigned,12/5/2011,Charlie Davis,San Francisco,-910,user1410@example.com,71786
1411,Employee_1411,54,Research & Development,Manufacturing Director,Medical,No,5,3,Resigned,1/31/2022,Diana Green,San Francisco,-868,user1411@example.com,36737
1412,Employee_1412,55,Research & Development,Manager,Medical,No,5,3,Resigned,8/26/2016,Charlie Davis,Chicago,-902,user1412@example.com,66062
1413,Employee_1413,55,Sales,Sales Executive,Life Sciences,No,1,3,Active,12/6/2014,Charlie Davis,New York,-908,user1413@example.com,84237
1414,Employee_1414,55,Research & Development,Research Director,Medical,No,24,3,On Leave,9/23/2022,Bob Smith,Chicago,-905,user1414@example.com,81571
1415,Employee_1415,55,Research & Development,Manager,Medical,No,36,3,Resigned,5/5/2012,Bob Smith,San Francisco,-920,user1415@example.com,55510
1416,Employee_1416,55,Research & Development,Laboratory Technician,Technical Degree,No,10,3,On Leave,12/18/2014,Alice Johnson,Austin,-952,user1416@example.com,49426
1417,Employee_1417,55,Research & Development,Manager,Life Sciences,No,5,3,On Leave,11/6/2017,Bob Smith,San Francisco,-904,user1417@example.com,67265
1418,Employee_1418,55,Sales,Manager,Life Sciences,No,10,3,On Leave,12/22/2019,Bob Smith,Chicago,-880,user1418@example.com,47850
1419,Employee_1419,55,Research & Development,Manager,Medical,Yes,5,3,Active,7/2/2010,Charlie Davis,Austin,-869,user1419@example.com,96150
1420,Employee_1420,55,Sales,Sales Executive,Medical,Yes,9,2,On Leave,7/10/2018,Bob Smith,Chicago,-951,user1420@example.com,117312
1421,Employee_1421,55,Research & Development,Healthcare Representative,Medical,No,8,3,Resigned,4/20/2022,Charlie Davis,Chicago,-890,user1421@example.com,119613
1422,Employee_1422,55,Research & Development,Manager,Medical,No,9,4,Active,2/26/2014,Charlie Davis,New York,-878,user1422@example.com,104910
1423,Employee_1423,55,Research & Development,Manufacturing Director,Life Sciences,No,3,3,Resigned,9/18/2013,Bob Smith,Austin,-947,user1423@example.com,82375
1424,Employee_1424,55,Research & Development,Healthcare Representative,Medical,No,33,3,Resigned,12/15/2015,Alice Johnson,San Francisco,-898,user1424@example.com,65435
1425,Employee_1425,55,Research & Development,Manager,Medical,No,19,3,Active,12/9/2019,Alice Johnson,Chicago,-881,user1425@example.com,87132
1426,Employee_1426,55,Sales,Sales Executive,Marketing,Yes,19,2,Resigned,12/8/2019,Diana Green,San Francisco,-907,user1426@example.com,108945
1427,Employee_1427,55,Research & Development,Research Director,Medical,No,7,4,Resigned,3/20/2021,Diana Green,New York,-931,user1427@example.com,112050
1428,Employee_1428,55,Research & Development,Healthcare Representative,Life Sciences,No,3,3,Active,11/14/2018,Bob Smith,New York,-920,user1428@example.com,32983
1429,Employee_1429,55,Sales,Manager,Marketing,No,36,3,Resigned,2/9/2020,Alice Johnson,Austin,-907,user1429@example.com,50662
1430,Employee_1430,55,Research & Development,Research Scientist,Technical Degree,No,4,3,On Leave,1/19/2010,Charlie Davis,New York,-899,user1430@example.com,53510
1431,Employee_1431,55,Research & Development,Research Director,Medical,No,1,3,Resigned,4/27/2019,Diana Green,New York,-895,user1431@example.com,108187
1432,Employee_1432,55,Research & Development,Research Scientist,Technical Degree,No,5,4,On Leave,10/24/2022,Charlie Davis,San Francisco,-878,user1432@example.com,70998
1433,Employee_1433,55,Human Resources,Manager,Human Resources,No,10,3,Resigned,6/18/2022,Diana Green,New York,-878,user1433@example.com,86846
1434,Employee_1434,56,Research & Development,Manufacturing Director,Life Sciences,No,6,2,Active,3/24/2018,Bob Smith,New York,-883,user1434@example.com,36640
1435,Employee_1435,56,Research & Development,Research Scientist,Life Sciences,Yes,5,3,Active,2/6/2013,Alice Johnson,Chicago,-897,user1435@example.com,74547
1436,Employee_1436,56,Research & Development,Research Scientist,Life Sciences,No,2,3,Resigned,2/22/2019,Diana Green,New York,-904,user1436@example.com,84620
1437,Employee_1437,56,Sales,Sales Executive,Life Sciences,No,7,2,Active,1/25/2019,Alice Johnson,Chicago,-911,user1437@example.com,45317
1438,Employee_1438,56,Research & Development,Healthcare Representative,Medical,No,10,2,Resigned,3/27/2019,Charlie Davis,New York,-894,user1438@example.com,37564
1439,Employee_1439,56,Research & Development,Research Scientist,Medical,No,5,3,Active,9/14/2012,Bob Smith,New York,-927,user1439@example.com,57345
1440,Employee_1440,56,Research & Development,Manager,Technical Degree,No,5,3,On Leave,2/4/2019,Alice Johnson,Austin,-927,user1440@example.com,109273
1441,Employee_1441,56,Human Resources,Manager,Life Sciences,No,7,3,Resigned,8/21/2022,Bob Smith,Austin,-922,user1441@example.com,104859
1442,Employee_1442,56,Research & Development,Manufacturing Director,Life Sciences,No,19,3,On Leave,6/23/2010,Alice Johnson,Chicago,-881,user1442@example.com,110765
1443,Employee_1443,56,Research & Development,Research Scientist,Life Sciences,No,3,4,On Leave,3/30/2020,Charlie Davis,New York,-921,user1443@example.com,104038
1444,Employee_1444,56,Research & Development,Laboratory Technician,Life Sciences,Yes,4,3,Resigned,5/11/2018,Charlie Davis,San Francisco,-875,user1444@example.com,82393
1445,Employee_1445,56,Sales,Sales Executive,Marketing,No,0,3,On Leave,12/28/2011,Bob Smith,Austin,-895,user1445@example.com,96081
1446,Employee_1446,56,Research & Development,Healthcare Representative,Life Sciences,No,13,2,Resigned,4/18/2020,Charlie Davis,San Francisco,-890,user1446@example.com,59430
1447,Employee_1447,56,Research & Development,Laboratory Technician,Technical Degree,Yes,10,1,On Leave,2/19/2015,Diana Green,Austin,-949,user1447@example.com,105532
1448,Employee_1448,57,Research & Development,Healthcare Representative,Life Sciences,No,5,1,Resigned,1/16/2021,Alice Johnson,Austin,-870,user1448@example.com,57788
1449,Employee_1449,57,Research & Development,Healthcare Representative,Medical,No,3,3,Resigned,9/16/2012,Charlie Davis,New York,-930,user1449@example.com,78543
1450,Employee_1450,57,Sales,Manager,Marketing,No,1,2,Active,4/2/2020,Diana Green,Austin,-914,user1450@example.com,43919
1451,Employee_1451,57,Research & Development,Research Scientist,Life Sciences,No,12,2,Resigned,5/10/2017,Bob Smith,San Francisco,-868,user1451@example.com,99346
1452,Employee_1452,58,Sales,Sales Executive,Medical,No,37,2,Resigned,2/24/2011,Diana Green,Austin,-910,user1452@example.com,69974
1453,Employee_1453,58,Research & Development,Healthcare Representative,Medical,Yes,40,2,On Leave,8/17/2011,Bob Smith,Chicago,-879,user1453@example.com,46371
1454,Employee_1454,58,Research & Development,Research Scientist,Medical,No,1,2,Resigned,11/10/2014,Bob Smith,New York,-895,user1454@example.com,75084
